,condition,time,type
654,Autonomous,1.937701097,congratulation
655,Autonomous,3.012425219,congratulation
656,Autonomous,1.535218175,congratulation
657,Autonomous,1.947213346,congratulation
658,Autonomous,1.986179268,congratulation
659,Autonomous,2.131790753,congratulation
660,Autonomous,1.775840549,congratulation
661,Autonomous,0.139755106,congratulation
662,Autonomous,4.02572518,congratulation
663,Autonomous,1.366317488,congratulation
664,Autonomous,1.45072335,congratulation
665,Autonomous,1.588995975,congratulation
666,Autonomous,0.926805436,congratulation
667,Autonomous,1.900177655,congratulation
668,Autonomous,2.174025141,congratulation
669,Autonomous,1.550299947,congratulation
670,Autonomous,3.229956951,congratulation
671,Autonomous,1.284722911,congratulation
672,Autonomous,2.368744153,congratulation
673,Autonomous,1.454837518,congratulation
674,Autonomous,2.780013066,congratulation
675,Autonomous,2.345330383,congratulation
676,Autonomous,0.375809776,congratulation
677,Autonomous,2.397389956,congratulation
678,Autonomous,1.942455582,congratulation
679,Autonomous,0.852717152,congratulation
680,Autonomous,3.482645313,congratulation
681,Autonomous,1.673566833,congratulation
682,Autonomous,4.200720847,congratulation
683,Autonomous,5.413925702,congratulation
684,Autonomous,4.303901482,congratulation
685,Autonomous,1.619655155,congratulation
686,Autonomous,1.703741557,congratulation
687,Autonomous,0.116165942,congratulation
688,Autonomous,1.547702619,congratulation
689,Autonomous,5.300203581,congratulation
690,Autonomous,1.109560809,congratulation
691,Autonomous,0.92924354,congratulation
692,Autonomous,3.051375093,congratulation
693,Autonomous,5.790081048,congratulation
694,Autonomous,0.787654461,congratulation
695,Autonomous,3.696403891,congratulation
696,Autonomous,2.09956397,congratulation
697,Autonomous,1.270713778,congratulation
698,Autonomous,1.511474766,congratulation
699,Autonomous,2.483553738,congratulation
700,Autonomous,1.906545669,congratulation
701,Autonomous,0.407469195,congratulation
702,Autonomous,0.00200789199999,congratulation
703,Autonomous,1.589281047,congratulation
704,Autonomous,2.1290383,congratulation
705,Autonomous,4.486792273,congratulation
706,Autonomous,1.110044629,congratulation
707,Autonomous,2.01795985,congratulation
708,Autonomous,1.343041413,congratulation
709,Autonomous,1.004643606,congratulation
710,Autonomous,1.530165018,congratulation
711,Autonomous,0.042247871,congratulation
712,Autonomous,2.383663799,congratulation
713,Autonomous,0.232726496,congratulation
714,Autonomous,1.41027299,congratulation
715,Autonomous,0.414196492,congratulation
716,Autonomous,2.24901326,congratulation
717,Autonomous,2.460107143,congratulation
718,Autonomous,1.387105728,congratulation
719,Autonomous,1.236011511,congratulation
720,Autonomous,2.519673402,congratulation
721,Autonomous,2.279437188,congratulation
722,Autonomous,3.583329119,congratulation
723,Autonomous,1.219396456,congratulation
724,Autonomous,1.782346046,congratulation
725,Autonomous,1.530992387,congratulation
726,Autonomous,1.32709483,congratulation
727,Autonomous,0.057015303,congratulation
728,Autonomous,0.946793324,congratulation
729,Autonomous,1.207555201,congratulation
730,Autonomous,0.780531957,congratulation
731,Autonomous,0.368792445,congratulation
732,Autonomous,0.551703342,congratulation
733,Autonomous,0.904209106,congratulation
734,Autonomous,1.073803145,congratulation
735,Autonomous,1.042420919,congratulation
736,Autonomous,1.351831286,congratulation
737,Autonomous,0.186487792,congratulation
738,Autonomous,1.49080568,congratulation
739,Autonomous,1.447248353,congratulation
740,Autonomous,2.407428611,congratulation
741,Autonomous,1.910144286,congratulation
742,Autonomous,2.504412725,congratulation
743,Autonomous,1.424393775,congratulation
744,Autonomous,0.975889796,congratulation
745,Autonomous,0.016129769,congratulation
746,Autonomous,1.419653261,congratulation
747,Autonomous,1.607191013,congratulation
748,Autonomous,1.4386207,congratulation
749,Autonomous,6.158695183,congratulation
750,Autonomous,2.450353539,congratulation
751,Autonomous,1.735403065,congratulation
752,Autonomous,1.041909359,congratulation
753,Autonomous,0.096833025,congratulation
754,Autonomous,0.474011337,congratulation
755,Autonomous,2.235824301,congratulation
756,Autonomous,1.701162024,congratulation
757,Autonomous,0.089738366,congratulation
758,Autonomous,0.939444335,congratulation
759,Autonomous,1.991871225,congratulation
