,condition,time,type
1323,Autonomous,2.67381165,Encouragement
1324,Autonomous,2.239766814,Encouragement
1325,Autonomous,2.878380898,Encouragement
1326,Autonomous,1.052089422,Encouragement
1327,Autonomous,4.730009488,Encouragement
1328,Autonomous,1.148739657,Encouragement
1329,Autonomous,5.612473364,Encouragement
1330,Autonomous,1.467099133,Encouragement
1331,Autonomous,2.154715559,Encouragement
1332,Autonomous,1.205067899,Encouragement
1333,Autonomous,3.575534169,Encouragement
1334,Autonomous,1.106461863,Encouragement
1335,Autonomous,0.73506043,Encouragement
1336,Autonomous,0.351035371,Encouragement
1337,Autonomous,0.81221292,Encouragement
1338,Autonomous,5.827059694,Encouragement
1339,Autonomous,0.282914497,Encouragement
1340,Autonomous,5.364975596,Encouragement
1341,Autonomous,3.794089258,Encouragement
1342,Autonomous,2.154773398,Encouragement
1343,Autonomous,8.175748567,Encouragement
1344,Autonomous,0.303771332,Encouragement
1345,Autonomous,0.044269328,Encouragement
1346,Autonomous,1.700593851,Encouragement
1347,Autonomous,2.603432596,Encouragement
1348,Autonomous,1.470852568,Encouragement
1349,Autonomous,7.125904238,Encouragement
1350,Autonomous,8.865206008,Encouragement
1351,Autonomous,2.254243065,Encouragement
1352,Autonomous,0.84161625,Encouragement
1353,Autonomous,3.381790037,Encouragement
1354,Autonomous,0.808185868,Encouragement
1355,Autonomous,0.662826126,Encouragement
1356,Autonomous,6.202079484,Encouragement
1357,Autonomous,3.159295636,Encouragement
1358,Autonomous,7.806583883,Encouragement
1359,Autonomous,5.07872765,Encouragement
1360,Autonomous,7.40710466,Encouragement
1361,Autonomous,1.154527596,Encouragement
1362,Autonomous,0.668389998,Encouragement
1363,Autonomous,13.955850868,Encouragement
1364,Autonomous,1.309825025,Encouragement
1365,Autonomous,2.469084871,Encouragement
1366,Autonomous,3.63048891,Encouragement
1367,Autonomous,8.74055114,Encouragement
1368,Autonomous,0.610728294,Encouragement
1369,Autonomous,0.460234847,Encouragement
1370,Autonomous,2.178658489,Encouragement
1371,Autonomous,1.813848647,Encouragement
1372,Autonomous,5.782403133,Encouragement
1373,Autonomous,0.554214234,Encouragement
1374,Autonomous,6.234981731,Encouragement
1375,Autonomous,4.696477067,Encouragement
1376,Autonomous,3.88508308,Encouragement
1377,Autonomous,6.032287467,Encouragement
1378,Autonomous,1.729671603,Encouragement
1379,Autonomous,3.823955413,Encouragement
1380,Autonomous,1.032809517,Encouragement
1381,Autonomous,0.199673383,Encouragement
1382,Autonomous,2.872202664,Encouragement
1383,Autonomous,1.008285686,Encouragement
1384,Autonomous,0.944712943,Encouragement
1385,Autonomous,2.689484422,Encouragement
1386,Autonomous,1.618710491,Encouragement
1387,Autonomous,1.059758429,Encouragement
1388,Autonomous,0.811120853,Encouragement
1389,Autonomous,0.381471826,Encouragement
1390,Autonomous,9.511785293,Encouragement
1391,Autonomous,2.475530881,Encouragement
1392,Autonomous,15.115759303,Encouragement
1393,Autonomous,2.304998544,Encouragement
1394,Autonomous,1.557316172,Encouragement
1395,Autonomous,1.096075031,Encouragement
1396,Autonomous,8.469111126,Encouragement
1397,Autonomous,6.910459739,Encouragement
1398,Autonomous,0.303177837,Encouragement
1399,Autonomous,2.614376802,Encouragement
1400,Autonomous,0.63256954,Encouragement
1401,Autonomous,3.798095784,Encouragement
