,condition,time,type
1016,Supervised,3.797660378,Encouragements
1017,Supervised,1.621201422,Encouragements
1018,Supervised,1.926495474,Encouragements
1019,Supervised,0.504112418,Encouragements
1020,Supervised,1.401756081,Encouragements
1021,Supervised,4.940067065,Encouragements
1022,Supervised,0.93536252,Encouragements
1023,Supervised,1.540959361,Encouragements
1024,Supervised,6.276407515,Encouragements
1025,Supervised,1.849064207,Encouragements
1026,Supervised,3.537925383,Encouragements
1027,Supervised,3.187369832,Encouragements
1028,Supervised,3.324717504,Encouragements
1029,Supervised,3.210188515,Encouragements
1030,Supervised,9.732290348,Encouragements
1031,Supervised,0.542532323,Encouragements
1032,Supervised,4.407792225,Encouragements
1033,Supervised,2.349662252,Encouragements
1034,Supervised,2.77061991,Encouragements
1035,Supervised,1.797421135,Encouragements
1036,Supervised,2.133679898,Encouragements
1037,Supervised,3.950168194,Encouragements
1038,Supervised,1.496939322,Encouragements
1039,Supervised,2.495708782,Encouragements
1040,Supervised,12.269929551,Encouragements
1041,Supervised,2.352525889,Encouragements
1042,Supervised,1.844269263,Encouragements
1043,Supervised,5.951810142,Encouragements
1044,Supervised,2.415066722,Encouragements
1045,Supervised,3.128830347,Encouragements
1046,Supervised,2.20409793,Encouragements
1047,Supervised,4.420866484,Encouragements
1048,Supervised,17.308620008,Encouragements
1049,Supervised,2.597055542,Encouragements
1050,Supervised,1.374400337,Encouragements
1051,Supervised,1.220448634,Encouragements
1052,Supervised,1.006918454,Encouragements
1053,Supervised,2.863983737,Encouragements
1054,Supervised,0.113584771,Encouragements
1055,Supervised,1.710423969,Encouragements
1056,Supervised,12.78050051,Encouragements
1057,Supervised,3.492339767,Encouragements
1058,Supervised,1.284797618,Encouragements
1059,Supervised,1.877859016,Encouragements
1060,Supervised,2.563583883,Encouragements
1061,Supervised,3.295912942,Encouragements
1062,Supervised,3.117899772,Encouragements
1063,Supervised,2.318080342,Encouragements
1064,Supervised,4.496492348,Encouragements
1065,Supervised,8.259111398,Encouragements
1066,Supervised,2.138604942,Encouragements
1067,Supervised,1.857853025,Encouragements
1068,Supervised,3.789382749,Encouragements
1069,Supervised,2.483768507,Encouragements
1070,Supervised,2.539968551,Encouragements
1071,Supervised,2.090677602,Encouragements
1072,Supervised,1.503426941,Encouragements
